Question number,Question,Retrieved FileName,Chunk Text,Page Number,Position,Similarity
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,HARDST.pdf,". Intensive Care Med. 1990;16:372–7. 20. Chiumello D, Carlesso E, Cadringher P, Caironi P, Valenza F, Polli F, et al. Lung stress and strain during mechanical ventilation for acute respiratory distress syndrome. Am J Respir Crit Care Med. 2008;178:346–55. 21. Muscedere JG, Mullen JB, Gan K, Slutsky AS. Tidal ventilation",3,41,0.8643131256103516
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,BMIMSARDS.pdf,"ated Early (OSCILLATE) study was a randomized, controlled trial that randomized adults with moderate-to-severe ARDS to high-frequency oscillatory ventilation (HFOV) or conventional mechani- cal ventilation. The purpose of this sub-analysis of the OSCILLATE trial was to examine the association of BMI on mortality and relevant processes of care of subjects withmoderate-to-severeARDS.Wehypothesizedthatmor- tality differs across different BMI strata and",2,16,0.8521647453308105
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,ENB.pdf,"OSE trial  specifically mentioned the reason to use fixed  dose was to replicate the dosing regimen used  in the (ACURASYS) trial and to facilitate ad­ herence to the trial protocol.11, 15 All the studies  used lung protective ventilation with low tidal  volume with an aim of keeping plateau pres­ sure ≤30 cm H2O. It is also noted ACURASYS  and ROSE trials used one bolus NMDA per 24  hours in control group",4,52,0.851600170135498
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,CEIIUPPSARDS.pdf," medicine 2017:1–16. 12. Cooke CR, Kahn JM, Watkins TR, et al. Cost-effectiveness of implementing low-tidal volume  ventilation in patients with acute lung injury. CHEST Journal 2009;136(1):79–88. 13. Weiss CH, Baker DW, Tulas K, et al. A critical care clinician survey comparing attitudes and  perceived barriers to low tidal volume ventilation with actual practice. Annals of the American  Thoracic Society",8,76,0.8417932987213135
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,RARDS.pdf," Thompson BT, Wheeler A; Acute Respiratory Distress Syndrome Network. Ventilation with lower tidal volumes as compared with traditional tidal volumes for acute lung injury and the acute respiratory distress syndrome. N Engl J Med 2000;342:1301–1308. 9 Brower RG, Lanken PN, MacIntyre N, Matthay MA, Morris A, Ancukiewicz M, et al.; National Heart, Lung, and Blood Institute ARDS Clinical Trials Network. Higher",3,52,0.8356211185455322
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,EDPMARDSLPMV.pdf,"ôpitaux de Marseille Department of Research and Innovation Support Unit for clinical research and economic evaluation, Marseille 13005, France. Received: 17 August 2016 Accepted: 2 November 2016 References 1. ARDSnet. Ventilation with lower tidal volumes as compared with traditional tidal volumes for acute lung injury and the acute respiratory distress syndrome. The Acute Respiratory Distress Syndrome Network. N Engl J Med. 2000;342(18):1301–8. 2. Amato",8,97,0.8356211185455322
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,ARDSNet.pdf,"Volume 342 Number 18 · 1301 The New England Journal of Medicine © Copyright, 2000, by the Massachusetts Medical Society VOLUME 342 MAY 4, 2000 NUMBER 18 VENTILATION WITH LOWER TIDAL VOLUMES AS COMPARED WITH  TRADITIONAL TIDAL VOLUMES FOR ACUTE LUNG INJURY AND THE ACUTE RESPIRATORY DISTRESS SYNDROME THE ACUTE RESPIRATORY DISTRESS SYNDROME NETWORK",1,1,0.8356211185455322
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,ENB.pdf,≤30  cm H20 AECC: American-European Consensus Conference; ARDS: Acute Respiratory Distress Syndrome; PaO2/FiO2: partial pressure of oxygen/ fractional inspired oxygen; PEEP: positive end expiratory pressure; TOF: train of four; ARDSnet protocol: ventilation with lower tidal  volumes as compared with traditional tidal volumes for acute lung injury and the acute respiratory distress syndrome; NO: nitric oxide; ,4,60,0.8355016708374023
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,HARDST.pdf,"ere JG, Mullen JB, Gan K, Slutsky AS. Tidal ventilation at low airway pressures can augment lung injury. Am J Respir Crit Care Med. 1994;149:1327–34. 22. Caironi P, Cressoni M, Chiumello D, Ranieri M, Quintel M, Russo SG, et al. Lung opening and closing during ventilation of acute respiratory distress syndrome. Am J Respir Crit Care Med. 2010;",3,42,0.8281264305114746
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,LSPA.pdf,"seizure, alcohol or benzodiazepine withdrawal, or to ensure deep sedation and amnesia (e.g.,  during paralysis). Recent studies have confirmed that the use of benzodiazepines for  sedation in critically ill patients is associated with increased delirium, increased hospital  length of stay, increased time on mechanical ventilation, and increased intensive care unit  hospitalization.2,52–54 A recent propensity-based analysis also suggested that  benzodiazepine use",5,38,0.8226113319396973
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,DDMLSMVICP.pdf,"EDCOM (Safety and Efﬁcacy of Dexmedetomidine Compared With Midazolam) Study Group D elirium is a recognized organ dysfunction complicating critical illness and consti- tutes a major challenge to in- tensive care practitioners worldwide (1– 3). In a survey of critical care clinicians, 85% of responders perceived intensive care unit (ICU) delirium as a signiﬁcant factor in prolonged ventilation",1,2,0.8213117122650146
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,PPATDSHMA.pdf," PROSEVA trial, published in 2013. However, the evidence provided by meta-analyses in support of prone ventilation for ARDS was too low to be conclusive. The pres- ent study shows that meta-analysis is indeed not the best approach for the assessment of evi- dence as to the efﬁcacy of prone ventilation. Methods: We performed a cumulative meta-analysis to prove that only the PROSEVA trial, due to its strong protective effect, has",2,5,0.8164489269256592
10,Does early application of high frequency oscillatory ventilation compared with ventilation strategy of low tidal volume decrease mortality?,ETSDMV.pdf," a nonbenzodiazepine  sedative such as dexmedetomidine or propofol should be used if sedation is needed, though  analgesia alone may be adequate. When sedation is administered, a light level of sedation  should be targeted utilizing daily interruptions of sedation or nursing protocols with  validated sedations scales. Avoiding benzodiazepines and deep sedation results in less  delirium, shorter duration of mechanical ventilation, and improved mortality.",6,53,0.8156204223632812
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",ADRENAL.pdf,"RENAL) trial to test the hypoth- esis that hydrocortisone results in lower mortality  than placebo among patients with septic shock.17 Methods Trial Design and Oversight Our trial was an investigator-initiated, interna- tional, pragmatic, double-blind, parallel-group,  randomized, controlled trial that compared intra- venous infusions of hydrocortisone with matched  placebo in patients with septic shock who were  undergoing mechanical ventilation",2,21,0.9326992034912109
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",ANNANE.pdf,"CARING FOR THE CRITICALLY ILL PATIENT Effect of Treatment With Low Doses of Hydrocortisone and Fludrocortisone on Mortality in Patients With Septic Shock Djillali Annane, MD, PhD Ve´ronique Se´bille, PhD Claire Charpentier, MD Pierre-Edouard Bollaert, MD, PhD Bruno Franc¸ois, MD Jean-Michel Korach, MD Gilles Capellier, MD",1,1,0.9206202030181885
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",CORTICUS.pdf,"n engl j med 358;2  www.nejm.org  january 10, 2008 111 The new england   journal of medicine established in 1812	 january 10, 2008	 vol. 358  no. 2 Hydrocortisone Therapy for Patients with Septic Shock Charles L. Sprung, M.D., Djillali Annane, M.D., Ph.D., Didier Keh, M.D., Rui",1,1,0.9081733226776123
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",HYPRESS.pdf," the study by Annane and colleagues resulted in more restrictive recommendations for hydrocor- tisone use only in patients with inadequate response to fluid and vasopressor resuscitation.2 However, septic shock rever- sal in the CORTICUS study was reported to be significantly ac- celerated by the administration of hydrocortisone irrespec- tive of the adrenal response to corticotropin. An international consensus statement recommended replacing the terms rela- tive",2,19,0.8993539810180664
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",HYPRESS.pdf," 2 randomized clinical trials (RCTs).2 In the study by Annane et al,3 hydro- cortisone improved survival and reversal of septic shock in pa- tients with relative adrenal insufficiency. In the CORTICUS study,4 septic shock was reversed more quickly but mortality was not significantly reduced. The higher risk of mortality and septic shock severity in the study by Annane and colleagues resulted in more restrictive recommendations for hydrocor- tisone use",2,18,0.8987545967102051
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",PLMALDHSS.pdf,"ORIGINAL ARTICLE Patient-Level Meta-Analysis of Low-Dose Hydrocortisone in Adults with Septic Shock Romain Pirracchio, M.D., M.P.H., Ph.D.,1,* Djillali Annane, M.D., Ph.D.,2,3,4,* Andre K. Waschka, Ph.D.,5,6 François Lamontagne, M.D., M.Sc.,7,8",1,1,0.8963584899902344
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",HYPRESS.pdf,"ortisone to prevent progression to shock in patients with severe sepsis presenting without shock. Methods Study Design The Hydrocortisone for Prevention of Septic Shock (HYPRESS) study is an investigator-initiated, multicenter, placebo- controlled, double-blind RCT supported by the German Fed- eral Ministry of Education and Research. The study was con- ducted in cooperation with the German Sepsis Competence Network (SepNet) and the Clinical Trial Centre Le",2,23,0.8924069404602051
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",APROCCHSS.pdf," istry of Social Affairs and Health; APROCCHSS ClinicalTrials.gov number, NCT00625209.) ABSTR ACT Hydrocortisone plus Fludrocortisone   for Adults with Septic Shock D. Annane, A. Renault, C. Brun‑Buisson, B. Megarbane, J.-P. Quenot, S. Siami,  A. Cariou, X. Forceville, C. Schwebel, C",1,13,0.8843693733215332
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",HYPRESS.pdf,"Copyright 2016 American Medical Association. All rights reserved. Effect of Hydrocortisone on Development of Shock Among Patients With Severe Sepsis The HYPRESS Randomized Clinical Trial Didier Keh, MD; Evelyn Trips; Gernot Marx, MD; Stefan P. Wirtz, MD; Emad Abduljawwad, MD; Sven Bercker, MD; Holger Bogatsch, MD; Josef Briegel, MD; Christoph Engel, MD",1,1,0.8812880516052246
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",APROCCHSS.pdf," hydrocortisone plus fludrocortisone. There  was some imbalance between the two groups  in the distribution of pathogens, with slightly  more viral infections in the hydrocortisone-plus- fludrocortisone group than in the placebo group. The mechanisms by which corticosteroids may  favorably affect the outcome of patients with  septic shock have been detailed recently.7 In  brief, corticosteroids improve cardiovascular func- tion by restoring",7,97,0.8505392074584961
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",APROCCHSS.pdf,"isone or with drotrecogin alfa (activated), which can modulate  the host response, would improve the clinical outcomes of patients with septic shock. METHODS In this multicenter, double-blind, randomized trial with a 2-by-2 factorial design, we  evaluated the effect of hydrocortisone-plus-fludrocortisone therapy, drotrecogin alfa (ac- tivated), the combination of the three",1,4,0.8501431941986084
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",TRISS.pdf," Septic Shock (TRISS)  trial to evaluate the effects on mortality of leuko- reduced blood transfusion at a lower versus a  higher hemoglobin threshold among patients  with septic shock who are in the intensive care  unit (ICU). METHODS TRIAL DESIGN AND OVERSIGHT After the approvals from ethics committees and  data-protection agencies were obtained, patients in  32 general ICUs in Denmark, Sweden, Norway, and  Finland underwent screening and randomization",2,28,0.8402061462402344
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",SS3vsSS2.pdf," we reanalyzed the results from the ALBIOS study [1] - which in 2014 compared the efficacy of the administration of albumin and crystalloids versus crystalloids alone in patients with septic shock - based on the new definition of septic shock. Our aim was to report differences in the populations classified as Shock-2 or Shock-3, highlighting possible advantages and disadvan- tages of this new definition. Methods This study was a retrospective analysis of data from the ALBIOS",2,19,0.8402061462402344
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",ADRENAL.pdf,"rocortisone with matched  placebo in patients with septic shock who were  undergoing mechanical ventilation in an inten- sive care unit (ICU). We conducted the trial in  Australia, the United Kingdom, New Zealand,  Saudi Arabia, and Denmark. The trial management committee designed the  trial. The trial sponsor (the George Institute for  Global Health, Australia) coordinated all the  operational processes and conducted all the sta- tistical analyses. Trained research coordinators",2,22,0.8402061462402344
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",FRESHS.pdf," this randomized controlled trial, we evaluated the efﬁcacy of dynamic measures (stroke volume change during passive leg raise) to guide resuscitation and improve patient outcome. RESEARCH QUESTION: Will resuscitation that is guided by dynamic assessments of ﬂuid responsiveness in patients with septic shock improve patient outcomes? STUDY DESIGN AND METHODS: We conducted a prospective, multicenter, randomized clinical trial at 13 hospitals in the United States and United Kingdom. Patients presented",1,3,0.8402061462402344
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",ADRENAL.pdf,".) abstr act Adjunctive Glucocorticoid Therapy in Patients   with Septic Shock B. Venkatesh, S. Finfer, J. Cohen, D. Rajbhandari, Y. Arabi, R. Bellomo, L. Billot, M. Correa, P. Glass,   M. Harward, C. Joyce, Q. Li, C. McArthur, A. Perner, A. Rhodes, K.",1,12,0.8374862670898438
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",SS3vsSS2.pdf," infusion in patients with septic shock. N Engl J Med. 2008; 358:877–87. 13. Shankar-Hari M, Phillips GS, Levy ML, Seymour CW, et al. Developing a new definition and assessing new clinical criteria for septic shock: for the third international consensus definitions for sepsis and septic shock (Sepsis-3). JAMA. 2016;315:775–87. 14. Rivers E, Nguyen B, Havstad S",7,94,0.836061954498291
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",SS3vsSS2.pdf," in 100 intensive care units in Italy comparing the administration of 20% albumin and crystalloids versus crystalloids alone in patients with severe sepsis or septic shock. We analyzed data from 1741 patients from ALBIOS with serum lactate measurement available at baseline. We compared group size, physiological variables and 90-day mortality between patients defined by Shock-2 and Shock-3 and between the albumin and crystalloid treatment groups. Results: We compared the Shock-2 and the Shock-",1,4,0.834632396697998
11,"Patients with septic shock undergoing mechanical ventilation, did continuous infusion of hydrocortisone result in lower 90-day mortality?",SS3vsSS2.pdf," degli Studi di Milano, Milan, Italy. 9University of Milan-Bicocca, School of Medicine and Surgery, Monza, Italy. Table 3 Enrolment rate of septic shock patients in recent randomized controlled trials on sepsis Study TRISS [5] SEPSISPAM [6] ProCESS [7] ARISE [8] ALBIOS [1] VASST [12] Patients enrolled (n) 1005 776 13",6,83,0.832937479019165
12,Does a 7-day treatment with low doses of steriods significantly reduce the risk of death in patients with septic shock and relative adrenal insufficiency without increasing adverse events?,ANNANE.pdf,"CARING FOR THE CRITICALLY ILL PATIENT Effect of Treatment With Low Doses of Hydrocortisone and Fludrocortisone on Mortality in Patients With Septic Shock Djillali Annane, MD, PhD Ve´ronique Se´bille, PhD Claire Charpentier, MD Pierre-Edouard Bollaert, MD, PhD Bruno Franc¸ois, MD Jean-Michel Korach, MD Gilles Capellier, MD",1,1,0.8141734600067139
12,Does a 7-day treatment with low doses of steriods significantly reduce the risk of death in patients with septic shock and relative adrenal insufficiency without increasing adverse events?,ADRENAL.pdf,"RENAL) trial to test the hypoth- esis that hydrocortisone results in lower mortality  than placebo among patients with septic shock.17 Methods Trial Design and Oversight Our trial was an investigator-initiated, interna- tional, pragmatic, double-blind, parallel-group,  randomized, controlled trial that compared intra- venous infusions of hydrocortisone with matched  placebo in patients with septic shock who were  undergoing mechanical ventilation",2,21,0.8136601448059082
12,Does a 7-day treatment with low doses of steriods significantly reduce the risk of death in patients with septic shock and relative adrenal insufficiency without increasing adverse events?,PLMALDHSS.pdf," Central Register of Controlled Trials (CENTRAL; 2020 Issue 9) MEDLINE ALL (Ovid SP), Embase (Ovid SP), and Latin American Caribbean Health Sciences Literature (LILACS) using the search terms “sepsis,” “septic shock,” “steroids,” and “corticosteroids.” The electronic search was completed in September 2020. The search of the gray literature (i.e., material",2,26,0.8074803352355957
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,ADRENAL.pdf,"RENAL) trial to test the hypoth- esis that hydrocortisone results in lower mortality  than placebo among patients with septic shock.17 Methods Trial Design and Oversight Our trial was an investigator-initiated, interna- tional, pragmatic, double-blind, parallel-group,  randomized, controlled trial that compared intra- venous infusions of hydrocortisone with matched  placebo in patients with septic shock who were  undergoing mechanical ventilation",2,21,0.831479549407959
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,APROCCHSS.pdf," hydrocortisone plus fludrocortisone. There  was some imbalance between the two groups  in the distribution of pathogens, with slightly  more viral infections in the hydrocortisone-plus- fludrocortisone group than in the placebo group. The mechanisms by which corticosteroids may  favorably affect the outcome of patients with  septic shock have been detailed recently.7 In  brief, corticosteroids improve cardiovascular func- tion by restoring",7,97,0.8290078639984131
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,APROCCHSS.pdf,"ortisone-plus-fludrocortisone group. CONCLUSIONS In this trial involving patients with septic shock, 90-day all-cause mortality was lower among  those who received hydrocortisone plus fludrocortisone than among those who received  placebo. (Funded by Programme Hospitalier de Recherche Clinique 2007 of the French Min- istry of Social Affairs and Health; APROCCHSS ClinicalTrials.gov number, NCT",1,12,0.8290078639984131
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,APROCCHSS.pdf,"- cortisone plus fludrocortisone than with placebo.  Corticosteroids attenuate inflammation in various  organs in both animals and humans with sepsis,  an effect partly related to inhibition of nuclear  factor κB (NF-κB).21 In our trial, hydrocortisone- plus-fludrocortisone therapy accelerated the reso- lution of organ failure in adults with septic shock. Probability of a SOFA",7,99,0.827498197555542
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,APROCCHSS.pdf," After  the withdrawal of Xigris from the market, the  exclusion criteria that were relevant only to  drotrecogin alfa (activated) were removed.13 (Pro- tocol amendments are detailed in the Supple- mentary Appendix, available at NEJM.org.) Randomization and Trial Agents Patients were randomly assigned in permuted  blocks of eight to receive hydrocortisone-plus- fludrocortisone therapy, drotrecogin al",3,33,0.827498197555542
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,APROCCHSS.pdf,"in alfa  (activated) given alone or in combination. After  the withdrawal of Xigris from the market in Oc- tober 2011, the trial continued with two parallel  groups. The effects of drotrecogin alfa (activated)  have been reported previously14; in the current  article, we report on the effects of hydrocortisone- plus-fludrocortisone therapy. All the authors had  full and independent access to all",2,26,0.827498197555542
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,APROCCHSS.pdf,"isone or with drotrecogin alfa (activated), which can modulate  the host response, would improve the clinical outcomes of patients with septic shock. METHODS In this multicenter, double-blind, randomized trial with a 2-by-2 factorial design, we  evaluated the effect of hydrocortisone-plus-fludrocortisone therapy, drotrecogin alfa (ac- tivated), the combination of the three",1,4,0.827498197555542
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,ANNANE.pdf,"CARING FOR THE CRITICALLY ILL PATIENT Effect of Treatment With Low Doses of Hydrocortisone and Fludrocortisone on Mortality in Patients With Septic Shock Djillali Annane, MD, PhD Ve´ronique Se´bille, PhD Claire Charpentier, MD Pierre-Edouard Bollaert, MD, PhD Bruno Franc¸ois, MD Jean-Michel Korach, MD Gilles Capellier, MD",1,1,0.8204352855682373
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,CORTICUS.pdf," no response to corticotropin who  received hydrocortisone and fludrocortisone. Our  trial, called the Corticosteroid Therapy of Septic  Shock (CORTICUS) study, evaluated the efficacy  and safety of low-dose hydrocortisone therapy in  a broad population of patients with septic shock  — in particular, patients who had had a response  to a corticotropin test, in whom a benefit was ",2,22,0.817042350769043
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,HYPRESS.pdf," the study by Annane and colleagues resulted in more restrictive recommendations for hydrocor- tisone use only in patients with inadequate response to fluid and vasopressor resuscitation.2 However, septic shock rever- sal in the CORTICUS study was reported to be significantly ac- celerated by the administration of hydrocortisone irrespec- tive of the adrenal response to corticotropin. An international consensus statement recommended replacing the terms rela- tive",2,19,0.8091700077056885
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,HYPRESS.pdf," 2 randomized clinical trials (RCTs).2 In the study by Annane et al,3 hydro- cortisone improved survival and reversal of septic shock in pa- tients with relative adrenal insufficiency. In the CORTICUS study,4 septic shock was reversed more quickly but mortality was not significantly reduced. The higher risk of mortality and septic shock severity in the study by Annane and colleagues resulted in more restrictive recommendations for hydrocor- tisone use",2,18,0.8091700077056885
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,PLMALDHSS.pdf,"SS [Activated Protein C and Corticosteroids for Septic Shock4] and ADRENAL [Adjunctive Corticosteroid Treatment in Critically Ill Patients with Septic Shock5]) investigated the effects of an intravenous dose of 200 mg hydrocortisone for 7 days and reported conﬂicting effects on mortality; they both reported earlier shock reversal and earlier libera- tion from mechanical ventilation with glucocorticoids, how- ever. Several",2,18,0.808213472366333
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,HYPRESS.pdf," SepNet–Critical Care Trials Group IMPORTANCE Adjunctive hydrocortisone therapy is suggested by the Surviving Sepsis Campaign in refractory septic shock only. The efficacy of hydrocortisone in patients with severe sepsis without shock remains controversial. OBJECTIVE To determine whether hydrocortisone therapy in patients with severe sepsis prevents the development of septic shock. DESIGN, SETTING, AND PARTICIPANTS Double-blind,",1,4,0.8038878440856934
13,Do patients who receive hydrocortisone plus fludrocortisone have a lower 90-day all cause mortality than patients given a placebo?,ADRENAL.pdf,"one (Pfizer) at a dose  of 200 mg per day or matching placebo (Rad- pharm Scientific). Blinding regarding the trial  regimen was ensured by the supply of hydrocor- tisone and placebo in identical, masked vials.  The integrity of the trial-group assignment was  confirmed by an independent person who as- sessed a random sample of hydrocortisone and  placebo packs from 10% of the trial population  (Table S3A in",3,33,0.8033764362335205
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,HYPRESS.pdf," the study by Annane and colleagues resulted in more restrictive recommendations for hydrocor- tisone use only in patients with inadequate response to fluid and vasopressor resuscitation.2 However, septic shock rever- sal in the CORTICUS study was reported to be significantly ac- celerated by the administration of hydrocortisone irrespec- tive of the adrenal response to corticotropin. An international consensus statement recommended replacing the terms rela- tive",2,19,0.8843920230865479
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,HYPRESS.pdf," 2 randomized clinical trials (RCTs).2 In the study by Annane et al,3 hydro- cortisone improved survival and reversal of septic shock in pa- tients with relative adrenal insufficiency. In the CORTICUS study,4 septic shock was reversed more quickly but mortality was not significantly reduced. The higher risk of mortality and septic shock severity in the study by Annane and colleagues resulted in more restrictive recommendations for hydrocor- tisone use",2,18,0.866447925567627
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,HYPRESS.pdf," SepNet–Critical Care Trials Group IMPORTANCE Adjunctive hydrocortisone therapy is suggested by the Surviving Sepsis Campaign in refractory septic shock only. The efficacy of hydrocortisone in patients with severe sepsis without shock remains controversial. OBJECTIVE To determine whether hydrocortisone therapy in patients with severe sepsis prevents the development of septic shock. DESIGN, SETTING, AND PARTICIPANTS Double-blind,",1,4,0.8298976421356201
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,APROCCHSS.pdf," hydrocortisone plus fludrocortisone. There  was some imbalance between the two groups  in the distribution of pathogens, with slightly  more viral infections in the hydrocortisone-plus- fludrocortisone group than in the placebo group. The mechanisms by which corticosteroids may  favorably affect the outcome of patients with  septic shock have been detailed recently.7 In  brief, corticosteroids improve cardiovascular func- tion by restoring",7,97,0.8241024017333984
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,NEvsVP.pdf,"b receptors in the anterior pituitary, leading to the release of adrenocorticotropin hormone, and corticosteroids have been shown to restore the cytokine-mediated downregu- lation of VP receptors (30). Furthermore, the combination of vasopressin and steroids was shown to result in a lower mortality compared with the combination of norepinephrine plus steroids in a less severe septic shock (3, 31). In a subgroup analysis, we divided the",7,81,0.8236219882965088
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,VASST.pdf," than those of norepinephrine in the  subgroup of patients with more severe (as opposed  to less severe) septic shock. Therefore, we strati- fied patients at the time of randomization accord- ing to the baseline dose of norepinephrine. Methods This trial was conducted between July 2001 and  April 2006 in 27 centers in Canada, Australia, and  the United States and was approved by the re- search ethics boards of all participating institu- tions",2,24,0.8236219882965088
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,SS3vsSS2.pdf," we reanalyzed the results from the ALBIOS study [1] - which in 2014 compared the efficacy of the administration of albumin and crystalloids versus crystalloids alone in patients with septic shock - based on the new definition of septic shock. Our aim was to report differences in the populations classified as Shock-2 or Shock-3, highlighting possible advantages and disadvan- tages of this new definition. Methods This study was a retrospective analysis of data from the ALBIOS",2,19,0.8217287063598633
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,TRISS.pdf," Septic Shock (TRISS)  trial to evaluate the effects on mortality of leuko- reduced blood transfusion at a lower versus a  higher hemoglobin threshold among patients  with septic shock who are in the intensive care  unit (ICU). METHODS TRIAL DESIGN AND OVERSIGHT After the approvals from ethics committees and  data-protection agencies were obtained, patients in  32 general ICUs in Denmark, Sweden, Norway, and  Finland underwent screening and randomization",2,28,0.8217287063598633
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,FRESHS.pdf," this randomized controlled trial, we evaluated the efﬁcacy of dynamic measures (stroke volume change during passive leg raise) to guide resuscitation and improve patient outcome. RESEARCH QUESTION: Will resuscitation that is guided by dynamic assessments of ﬂuid responsiveness in patients with septic shock improve patient outcomes? STUDY DESIGN AND METHODS: We conducted a prospective, multicenter, randomized clinical trial at 13 hospitals in the United States and United Kingdom. Patients presented",1,3,0.8217287063598633
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,ADRENAL.pdf,"rocortisone with matched  placebo in patients with septic shock who were  undergoing mechanical ventilation in an inten- sive care unit (ICU). We conducted the trial in  Australia, the United Kingdom, New Zealand,  Saudi Arabia, and Denmark. The trial management committee designed the  trial. The trial sponsor (the George Institute for  Global Health, Australia) coordinated all the  operational processes and conducted all the sta- tistical analyses. Trained research coordinators",2,22,0.8217287063598633
14,Does steriods hasten the reversal of shock in patients whom had septic shock reversed?,APROCCHSS.pdf,"isone or with drotrecogin alfa (activated), which can modulate  the host response, would improve the clinical outcomes of patients with septic shock. METHODS In this multicenter, double-blind, randomized trial with a 2-by-2 factorial design, we  evaluated the effect of hydrocortisone-plus-fludrocortisone therapy, drotrecogin alfa (ac- tivated), the combination of the three",1,4,0.8140547275543213
